title                                                                                                                                                                                                                          datetime                     link                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
Trump's policies paint a 'negative picture,' yet his willingness to 'cut deals' may help with China, says the CEO of Southeast Asia's largest bank                                                                             2024-07-09 16:33:21.959624   news.google.com/articles/CBMiZGh0dHBzOi8vZm9ydHVuZS5jb20vYXNpYS8yMDI0LzA3LzA5L2Ricy1jZW8tcGl5dXNoLWd1cHRhLWRvbmFsZC10cnVtcC1saWtlcy1jdXQtZGVhbHMtY2hpbmEtdGFyaWZmcy_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                              
NATO extending tentacles into Asia-Pacific will only end in failure                                                                                                                                                            2024-07-09 16:33:21.959624   news.google.com/articles/CBMiNGh0dHBzOi8vd3d3Lmdsb2JhbHRpbWVzLmNuL3BhZ2UvMjAyNDA3LzEzMTU3MDUuc2h0bWzSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                              
Asia’s Richest Man Plans Costly Wedding for His Son                                                                                                                                                                            2024-07-09 17:33:21.942904   news.google.com/articles/CBMiZmh0dHBzOi8vbGVhcm5pbmdlbmdsaXNoLnZvYW5ld3MuY29tL2EvYXNpYS1zLXJpY2hlc3QtbWFuLXBsYW5zLWNvc3RseS13ZWRkaW5nLWZvci1oaXMtc29uLzc2OTA5OTIuaHRtbNIBaGh0dHBzOi8vbGVhcm5pbmdlbmdsaXNoLnZvYW5ld3MuY29tL2FtcC9hc2lhLXMtcmljaGVzdC1tYW4tcGxhbnMtY29zdGx5LXdlZGRpbmctZm9yLWhpcy1zb24vNzY5MDk5Mi5odG1s?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                 
Morning Bid: Debating the fate of rates                                                                                                                                                                                        2024-07-09 17:33:21.959624   news.google.com/articles/CBMiVWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvYXNpYS9nbG9iYWwtbWFya2V0cy12aWV3LWFzaWEtZ3JhcGhpYy1waXgtMjAyNC0wNy0wOS_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                  
NATO Wants to Plant Its Flag in Asia                                                                                                                                                                                           2024-07-09 18:33:21.959624   news.google.com/articles/CBMiT2h0dHBzOi8vZm9yZWlnbnBvbGljeS5jb20vMjAyNC8wNy8wOS9uYXRvLWFzaWEtdG9reW8tb2ZmaWNlLWluZG8tcGFjaWZpYy1jaGluYS_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                          
Ex-Morgan Stanley Banker’s Fund Raises $3.4 Billion, Beating Asia Rivals                                                                                                                                                       2024-07-09 19:33:21.942904   news.google.com/articles/CBMigwFodHRwczovL3d3dy5ibm5ibG9vbWJlcmcuY2EvYnVzaW5lc3MvaW50ZXJuYXRpb25hbC8yMDI0LzA3LzEwL2V4LW1vcmdhbi1zdGFubGV5LWJhbmtlcnMtZnVuZC1yYWlzZXMtMzQtYmlsbGlvbi1iZWF0aW5nLWFzaWEtcml2YWxzL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                   
Japan stocks scale new peaks after inflation data meets expectations amid mixed Asia markets                                                                                                                                   2024-07-09 19:33:21.942904   news.google.com/articles/CBMiMWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDcvMTAvYXNpYS1tYXJrZXRzLmh0bWzSATVodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyNC8wNy8xMC9hc2lhLW1hcmtldHMuaHRtbA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                           
The Luzon Economic Corridor as the United States’ Southeast Asian litmus test                                                                                                                                                  2024-07-09 19:33:21.942904   news.google.com/articles/CBMicmh0dHBzOi8vZWFzdGFzaWFmb3J1bS5vcmcvMjAyNC8wNy8xMC90aGUtbHV6b24tZWNvbm9taWMtY29ycmlkb3ItYXMtdGhlLXVuaXRlZC1zdGF0ZXMtc291dGhlYXN0LWFzaWFuLWxpdG11cy10ZXN0L9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                           
Asia-Pacific markets set for mixed open after Powell's dovish tone; Japan and China inflation in focus                                                                                                                         2024-07-09 19:33:21.959624   news.google.com/articles/CBMipAFodHRwczovL3d3dy5uYmNjaGljYWdvLmNvbS9uZXdzL25hdGlvbmFsLWludGVybmF0aW9uYWwvYXNpYS1wYWNpZmljLW1hcmtldHMtc2V0LWZvci1taXhlZC1vcGVuLWFmdGVyLXBvd2VsbHMtZG92aXNoLXRvbmUtamFwYW4tYW5kLWNoaW5hLWluZmxhdGlvbi1pbi1mb2N1cy8zNDg0OTgxL9IBqgFodHRwczovL3d3dy5uYmNjaGljYWdvLmNvbS9uZXdzL25hdGlvbmFsLWludGVybmF0aW9uYWwvYXNpYS1wYWNpZmljLW1hcmtldHMtc2V0LWZvci1taXhlZC1vcGVuLWFmdGVyLXBvd2VsbHMtZG92aXNoLXRvbmUtamFwYW4tYW5kLWNoaW5hLWluZmxhdGlvbi1pbi1mb2N1cy8zNDg0OTgxLz9hbXA9MQ?hl=en-CA&gl=CA&ceid=CA%3Aen   
Pan Asia Metals Expands Lithium Exploration                                                                                                                                                                                    2024-07-09 19:33:21.959624   news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2NvbXBhbnktYW5ub3VuY2VtZW50cy9wYW4tYXNpYS1tZXRhbHMtZXhwYW5kcy1saXRoaXVtLWV4cGxvcmF0aW9u0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                     
Uniqlo to apply European 'select few' strategy worldwide                                                                                                                                                                       2024-07-09 19:33:21.959624   news.google.com/articles/CBMiXmh0dHBzOi8vYXNpYS5uaWtrZWkuY29tL0J1c2luZXNzL1JldGFpbC9VbmlxbG8tdG8tYXBwbHktRXVyb3BlYW4tc2VsZWN0LWZldy1zdHJhdGVneS13b3JsZHdpZGXSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                      
Should there be a dedicated credit rating agency for Asia and the Pacific?                                                                                                                                                     2024-07-09 20:33:21.942904   news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LnVuZXNjYXAub3JnL2Jsb2cvc2hvdWxkLXRoZXJlLWJlLWRlZGljYXRlZC1jcmVkaXQtcmF0aW5nLWFnZW5jeS1hc2lhLWFuZC1wYWNpZmlj0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                         
Expo crucial for boosting Sino-South Asian trade                                                                                                                                                                               2024-07-09 20:33:21.942904   news.google.com/articles/CBMiSWh0dHBzOi8vd3d3LmNoaW5hZGFpbHkuY29tLmNuL2EvMjAyNDA3LzEwL1dTNjY4ZGUzYTFhMzEwOTVjNTFjNTBkNGNkLmh0bWzSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                  
Security Software Market in Asia/Pacific* Grew 21.1% in 2023, Reaching $6.3 Billion                                                                                                                                            2024-07-09 21:33:21.942904   news.google.com/articles/CBMiN2h0dHBzOi8vd3d3LmlkYy5jb20vZ2V0ZG9jLmpzcD9jb250YWluZXJJZD1wckFQNTI0MzAzMjTSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                          
Vietnam opens cloud, data center market to foreign companies                                                                                                                                                                   2024-07-09 21:33:21.942904   news.google.com/articles/CBMiZ2h0dHBzOi8vYXNpYS5uaWtrZWkuY29tL0J1c2luZXNzL1RlY2hub2xvZ3kvVmlldG5hbS1vcGVucy1jbG91ZC1kYXRhLWNlbnRlci1tYXJrZXQtdG8tZm9yZWlnbi1jb21wYW5pZXPSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                          
Singapore diversifies food sources with insects                                                                                                                                                                                2024-07-09 21:33:21.942904   news.google.com/articles/CBMiXmh0dHBzOi8vYXNpYS5uaWtrZWkuY29tL0J1c2luZXNzL0Zvb2QtQmV2ZXJhZ2UvU2luZ2Fwb3JlLWRpdmVyc2lmaWVzLWZvb2Qtc291cmNlcy13aXRoLWluc2VjdHPSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                      
Fiera Capital announces launch of SMID growth strategy in Asia                                                                                                                                                                 2024-07-09 21:33:21.942904   news.google.com/articles/CBMiXGh0dHBzOi8vZnVuZHNlbGVjdG9yYXNpYS5jb20vZmllcmEtY2FwaXRhbC1hbm5vdW5jZXMtbGF1bmNoLW9mLXNtaWQtZ3Jvd3RoLXN0cmF0ZWd5LWluLWFzaWEv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                         
Asia’s Worst Stock Loser Erases Thai Founder From Billionaire Status                                                                                                                                                           2024-07-09 21:33:21.942904   news.google.com/articles/CBMic2h0dHBzOi8vY2EuZmluYW5jZS55YWhvby5jb20vbmV3cy9hc2lhLXdvcnN0LXN0b2NrLWxvc2VyLWVyYXNlcy0wMjAwNDI4MjguaHRtbD9wcmVmZXJfcmVhZGVyX3ZpZXc9MSZwcmVmZXJfc2FmYXJpPTHSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                          
Unforgettable firsts and inspiring journeys: Asian athletes’ milestones at the Olympics                                                                                                                                        2024-07-09 21:33:21.942904   news.google.com/articles/CBMiR2h0dHBzOi8vd3d3LnRhdGxlcmFzaWEuY29tL3Bvd2VyLXB1cnBvc2UvZGl2ZXJzaXR5L2FzaWEtaW4tdGhlLW9seW1waWNz0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                     
South and central Asia                                                                                                                                                                                                         2024-07-09 21:33:21.942904   news.google.com/articles/CBMiSGh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC9zb3V0aC1hbmQtY2VudHJhbC1hc2lhLzIwMjQvanVsLzEwL2FsbNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                   
Pan Asia locks in final exploration permits for Chile lithium project                                                                                                                                                          2024-07-09 21:33:21.958519   news.google.com/articles/CBMiXGh0dHBzOi8vbWluaW5nLmNvbS5hdS9wYW4tYXNpYS1sb2Nrcy1pbi1maW5hbC1leHBsb3JhdGlvbi1wZXJtaXRzLWZvci1jaGlsZS1saXRoaXVtLXByb2plY3Qv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                         
Four Indian bars make the cut for Asia’s 50 Best Bars 2024, extended list                                                                                                                                                      2024-07-09 21:33:21.959624   news.google.com/articles/CBMifGh0dHBzOi8vd3d3LnRoZWhpbmR1LmNvbS9mb29kL2ZlYXR1cmVzL2ZvdXItaW5kaWFuLWJhcnMtbWFrZS1pdC10by1hc2lhcy01MC1iZXN0LWJhcnMtMjAyNC1leHRlbmRlZC1saXN0L2FydGljbGU2ODM4NDU4OC5lY2XSAYEBaHR0cHM6Ly93d3cudGhlaGluZHUuY29tL2Zvb2QvZmVhdHVyZXMvZm91ci1pbmRpYW4tYmFycy1tYWtlLWl0LXRvLWFzaWFzLTUwLWJlc3QtYmFycy0yMDI0LWV4dGVuZGVkLWxpc3QvYXJ0aWNsZTY4Mzg0NTg4LmVjZS9hbXAv?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                 
Australia Set to Host 2025 XTERRA Asia-Pacific Championship                                                                                                                                                                    2024-07-09 21:33:21.959624   news.google.com/articles/CBMiYGh0dHBzOi8vd3d3LmVuZHVyYW5jZXNwb3J0c3dpcmUuY29tL2F1c3RyYWxpYS1zZXQtdG8taG9zdC0yMDI1LXh0ZXJyYS1hc2lhLXBhY2lmaWMtY2hhbXBpb25zaGlwL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                   
Asia shares dip; New Zealand dollar firms ahead of RBNZ                                                                                                                                                                        2024-07-09 21:33:21.959624   news.google.com/articles/CBMilQFodHRwczovL3d3dy5tYXJrZXRzY3JlZW5lci5jb20vcXVvdGUvY3VycmVuY3kvTkVXLVpFQUxBTkQtRE9MTEFSLVVTLURPTC0yMzczNjE5L25ld3MvQXNpYS1zaGFyZXMtZGlwLU5ldy1aZWFsYW5kLWRvbGxhci1maXJtcy1haGVhZC1vZi1SQk5aLTQ3MzQ4MDUxL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                           
Asia Shares Steady; Kiwi Falls as RBNZ Cuts Eyed                                                                                                                                                                               2024-07-09 21:33:21.959624   news.google.com/articles/CBMicmh0dHBzOi8vbW9uZXkudXNuZXdzLmNvbS9pbnZlc3RpbmcvbmV3cy9hcnRpY2xlcy8yMDI0LTA3LTA5L2FzaWEtc2hhcmVzLWRpcC1uZXctemVhbGFuZC1kb2xsYXItZmlybXMtYWhlYWQtb2YtcmJuetIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                           
China cooking oil scandal sparks a scramble to reassure consumers                                                                                                                                                              2024-07-09 22:33:21.942904   news.google.com/articles/CBMicWh0dHBzOi8vYXNpYS5uaWtrZWkuY29tL0J1c2luZXNzL0Zvb2QtQmV2ZXJhZ2UvQ2hpbmEtY29va2luZy1vaWwtc2NhbmRhbC1zcGFya3MtYS1zY3JhbWJsZS10by1yZWFzc3VyZS1jb25zdW1lcnMy0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                             
ForexLive Asia-Pacific FX news wrap: RBNZ leans more dovish, NZD drops                                                                                                                                                         2024-07-09 22:33:21.942904   news.google.com/articles/CBMibWh0dHBzOi8vd3d3LmZvcmV4bGl2ZS5jb20vbmV3cy9mb3JleGxpdmUtYXNpYS1wYWNpZmljLWZ4LW5ld3Mtd3JhcC1yYm56LWxlYW5zLW1vcmUtZG92aXNoLW56ZC1kcm9wcy0yMDI0MDcxMC_SAXFodHRwczovL3d3dy5mb3JleGxpdmUuY29tL25ld3MvZm9yZXhsaXZlLWFzaWEtcGFjaWZpYy1meC1uZXdzLXdyYXAtcmJuei1sZWFucy1tb3JlLWRvdmlzaC1uemQtZHJvcHMtMjAyNDA3MTAvYW1wLw?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                           
Powell Flags Risks, Samsung Faces ‘Indefinite’ Labor Strike | Bloomberg: The Asia Trade 7/10/24                                                                                                                                2024-07-09 22:33:21.942904   news.google.com/articles/CBMiV2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyNC0wNy0xMC9ibG9vbWJlcmctdGhlLWFzaWEtdHJhZGUtNy0xMC0yNC12aWRlb9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                               
