title,datetime,link
"In Olympics push, France ramps up war on fake fashion",2024-07-09 16:31:20.308624,news.google.com/articles/CBMiYGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2V1cm9wZS9kZWphLXZ1LW9seW1waWNzLXB1c2gtZnJhbmNlLXJhbXBzLXVwLXdhci1mYWtlcy0yMDI0LTA3LTA5L9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Why Israel should avoid a war with Hizbullah,2024-07-09 16:31:20.313270,news.google.com/articles/CBMiWmh0dHBzOi8vd3d3LmVjb25vbWlzdC5jb20vcG9kY2FzdHMvMjAyNC8wNy8wOS93aHktaXNyYWVsLXNob3VsZC1hdm9pZC1hLXdhci13aXRoLWhpemJ1bGxhaNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
NATO needs a realistic plan for ending the Ukraine war,2024-07-09 16:31:20.318319,news.google.com/articles/CBMic2h0dHBzOi8vdGhlaGlsbC5jb20vb3Bpbmlvbi9pbnRlcm5hdGlvbmFsLzQ3NTk5NzMtbWFrZS10aGUtbmF0by1zdW1taXQtYS1zdWNjZXNzLXdpdGgtYS1yZWFsaXN0aWMtcGxhbi1mb3ItdWtyYWluZS_SAXdodHRwczovL3RoZWhpbGwuY29tL29waW5pb24vaW50ZXJuYXRpb25hbC80NzU5OTczLW1ha2UtdGhlLW5hdG8tc3VtbWl0LWEtc3VjY2Vzcy13aXRoLWEtcmVhbGlzdGljLXBsYW4tZm9yLXVrcmFpbmUvYW1wLw?hl=en-CA&gl=CA&ceid=CA%3Aen
"After nine months of war in Gaza, another UN school suffers Israeli airstrike",2024-07-09 16:31:20.318319,news.google.com/articles/CBMiZ2h0dHBzOi8vdHVya2l5ZS51bi5vcmcvZW4vMjczNTU4LWFmdGVyLW5pbmUtbW9udGhzLXdhci1nYXphLWFub3RoZXItdW4tc2Nob29sLXN1ZmZlcnMtaXNyYWVsaS1haXJzdHJpa2XSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Statue honouring Sask. war veterans' bravery on D-Day viewed in Regina,2024-07-09 16:31:20.318319,news.google.com/articles/CBMiU2h0dHBzOi8vY2EubmV3cy55YWhvby5jb20vc3RhdHVlLWhvbm91cmluZy1zYXNrYXRjaGV3YW4td2FyLXZldGVyYW5zLTE4MzgwNDgzMS5odG1s0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Explainer-Why is Russia changing its language about the war?,2024-07-09 16:31:20.323405,news.google.com/articles/CBMiT2h0dHBzOi8vY2EubmV3cy55YWhvby5jb20vZXhwbGFpbmVyLXdoeS1ydXNzaWEtY2hhbmdpbmctbGFuZ3VhZ2UtMTU0OTE3NDkwLmh0bWzSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
These Corporations Are the True “Winners” of the War on Gaza,2024-07-09 16:31:20.323405,news.google.com/articles/CBMiS2h0dHBzOi8vd3d3LnRoZW5hdGlvbi5jb20vYXJ0aWNsZS9hcmNoaXZlL2dhemEtd2FyLXByb2ZpdGVlcnMtY29ycG9yYXRpb25zL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Poland’s Last Few MiG-29s Could Go To War In Ukraine,2024-07-09 16:31:20.323405,news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZGF2aWRheGUvMjAyNC8wNy8wOS9wb2xhbmRzLWxhc3QtZmV3LW1pZy0yOXMtY291bGQtZ28tdG8td2FyLWluLXVrcmFpbmUv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Modi tells Putin: War cannot solve Ukraine crisis, death of children ‘painful’",2024-07-09 16:31:20.323405,news.google.com/articles/CBMib2h0dHBzOi8vZ2xvYmFsbmV3cy5jYS92aWRlby8xMDYxMjY5My9tb2RpLXRlbGxzLXB1dGluLXdhci1jYW5ub3Qtc29sdmUtdWtyYWluZS1jcmlzaXMtZGVhdGgtb2YtY2hpbGRyZW4tcGFpbmZ1bNIBdGh0dHBzOi8vZ2xvYmFsbmV3cy5jYS92aWRlby8xMDYxMjY5My9tb2RpLXRlbGxzLXB1dGluLXdhci1jYW5ub3Qtc29sdmUtdWtyYWluZS1jcmlzaXMtZGVhdGgtb2YtY2hpbGRyZW4tcGFpbmZ1bC9hbXAv?hl=en-CA&gl=CA&ceid=CA%3Aen
What I Learned in Beirut About How to Halt an Israel-Hezbollah War,2024-07-09 16:31:20.326933,news.google.com/articles/CBMitwFodHRwczovL3d3dy5oYWFyZXR6LmNvbS9taWRkbGUtZWFzdC1uZXdzLzIwMjQtMDctMDkvdHktYXJ0aWNsZS1vcGluaW9uLy5wcmVtaXVtL3doYXQtaS1sZWFybmVkLWluLWJlaXJ1dC1hYm91dC1ob3ctdG8taGFsdC1hbi1pc3JhZWwtaGV6Ym9sbGFoLXdhci8wMDAwMDE5MC05Mjc5LWQxYzUtYTFkNi1iYWZkZDgyNDAwMDDSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
NATO’s Biggest Test Since the Cold War Is Still Ahead,2024-07-09 16:31:20.326933,news.google.com/articles/CBMiTWh0dHBzOi8vY2FybmVnaWVlbmRvd21lbnQub3JnL2VtaXNzYXJ5LzIwMjQvMDcvbmF0by1zdW1taXQtdWtyYWluZS1ydXNzaWEtd2Fy0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
What South Korea Can Accomplish at NATO To Help End the War in Ukraine,2024-07-09 16:31:20.326933,news.google.com/articles/CBMiZ2h0dHBzOi8vdGhlZGlwbG9tYXQuY29tLzIwMjQvMDcvd2hhdC1zb3V0aC1rb3JlYS1jYW4tYWNjb21wbGlzaC1hdC1uYXRvLXRvLWhlbHAtZW5kLXRoZS13YXItaW4tdWtyYWluZS_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
"The few can beat the many, Taiwan president says ahead of annual war games",2024-07-09 16:31:20.326933,news.google.com/articles/CBMidWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2FzaWEtcGFjaWZpYy9mZXctY2FuLWJlYXQtbWFueS10YWl3YW4tcHJlc2lkZW50LXNheXMtYWhlYWQtYW5udWFsLXdhci1nYW1lcy0yMDI0LTA3LTA5L9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Despite hardships brought by war, flowers fill Kyiv and other Ukrainian cities",2024-07-09 16:31:20.331720,news.google.com/articles/CBMibmh0dHBzOi8vYWJjbmV3cy5nby5jb20vSW50ZXJuYXRpb25hbC93aXJlU3RvcnkvcHJlY2lvdXMtbW9tZW50LXRpbWUtd2FyLWZsb3dlcnMtd2lmZS1kYXVnaHRlci1jb21pbmctMTExNjY2NzQ10gFyaHR0cHM6Ly9hYmNuZXdzLmdvLmNvbS9hbXAvSW50ZXJuYXRpb25hbC93aXJlU3RvcnkvcHJlY2lvdXMtbW9tZW50LXRpbWUtd2FyLWZsb3dlcnMtd2lmZS1kYXVnaHRlci1jb21pbmctMTExNjY2NzQ1?hl=en-CA&gl=CA&ceid=CA%3Aen
Diplomacy wars: Orbán’s new nemesis arranges visit to Ukraine,2024-07-09 16:31:20.333745,news.google.com/articles/CBMic2h0dHBzOi8vd3d3LnBvbGl0aWNvLmV1L2FydGljbGUvaHVuZ2FyeS1kaXBsb21hY3ktd2Fycy12aWt0b3Itb3JiYW4tYWxseS10dXJuZWQtbmVtZXNpcy1wZXRlci1tYWd5YXItdmlzaXQtdWtyYWluZS_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Russia-Ukraine war: killers of children in hospital the ‘dregs of humanity’, says Czech minister, as Russian ambassador is summoned – as it happened",2024-07-09 16:31:20.333959,news.google.com/articles/CBMie2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC9saXZlLzIwMjQvanVsLzA5L3VrcmFpbmUtd2FyLWxpdmUta3lpdi1uYXRvLXZsYWRpbWlyLXB1dGluLXZvbGR5bXlyLXplbGVuc2tpeS1sYXRlc3QtbmV3c9IBe2h0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS93b3JsZC9saXZlLzIwMjQvanVsLzA5L3VrcmFpbmUtd2FyLWxpdmUta3lpdi1uYXRvLXZsYWRpbWlyLXB1dGluLXZvbGR5bXlyLXplbGVuc2tpeS1sYXRlc3QtbmV3cw?hl=en-CA&gl=CA&ceid=CA%3Aen
"Australia appoints special envoys as antisemitism, Islamophobia rise over Gaza war",2024-07-09 16:31:20.333959,news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3LmNubi5jb20vMjAyNC8wNy8wOS9hdXN0cmFsaWEvYXVzdHJhbGlhLWVudm95cy1hbnRpc2VtaXRpc20taXNsYW1vcGhvYmlhLWludGwtaG5rL2luZGV4Lmh0bWzSAWBodHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDI0LzA3LzA5L2F1c3RyYWxpYS9hdXN0cmFsaWEtZW52b3lzLWFudGlzZW1pdGlzbS1pc2xhbW9waG9iaWEtaW50bC1obms?hl=en-CA&gl=CA&ceid=CA%3Aen
"Russia's war threatens Ukraine's Olympic future, not just the present. A young gymnast offers hope",2024-07-09 16:31:20.333959,news.google.com/articles/CBMibWh0dHBzOi8vYWJjbmV3cy5nby5jb20vU3BvcnRzL3dpcmVTdG9yeS9ydXNzaWFzLXdhci10aHJlYXRlbnMtdWtyYWluZXMtb2x5bXBpYy1mdXR1cmUtcHJlc2VudC15b3VuZy0xMTE3NjgxMjTSAXFodHRwczovL2FiY25ld3MuZ28uY29tL2FtcC9TcG9ydHMvd2lyZVN0b3J5L3J1c3NpYXMtd2FyLXRocmVhdGVucy11a3JhaW5lcy1vbHltcGljLWZ1dHVyZS1wcmVzZW50LXlvdW5nLTExMTc2ODEyNA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Russia's war threatens Ukraine's Olympic future, not just the present. A young gymnast offers hope",2024-07-09 16:31:20.333959,news.google.com/articles/CBMiVmh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL3VrcmFpbmUtd2FyLXBhcmlzLW9seW1waWNzLTRmM2RkMjhjMzIyMTNiNzQ5NmYxMThkMTBlYmVmZDJl0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Ukraine war latest: Missile that struck children's hospital was Russian, Sky News finds; Modi rebukes Putin during visit",2024-07-09 16:31:20.333959,news.google.com/articles/CBMiXmh0dHBzOi8vbmV3cy5za3kuY29tL3N0b3J5L3VrcmFpbmUtcnVzc2lhLXdhci1sYXRlc3QtcHV0aW4tbGl2ZS11cGRhdGVzLXNreS1uZXdzLWJsb2ctMTI1NDE3MTPSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
India's Modi tells Putin that 'heart bleeds' over deaths of children in war,2024-07-09 16:31:20.333959,news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21vZGktdGVsbHMtcHV0aW4tdGhhdC1kZWF0aC1pbm5vY2VudC1jaGlsZHJlbi1pcy12ZXJ5LXBhaW5mdWwtMjAyNC0wNy0wOS_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Narendra Modi and Vladimir Putin to boost trade despite Ukraine war,2024-07-09 16:31:20.338491,news.google.com/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50L2Q3MGU3MzY3LTAxMTMtNDljNC04MWJlLTBjNWMzZWRjYmZmZdIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
UK Labour Defence Secretary visits Ukraine to back escalated war,2024-07-09 16:31:20.338491,news.google.com/articles/CBMiOWh0dHBzOi8vd3d3Lndzd3Mub3JnL2VuL2FydGljbGVzLzIwMjQvMDcvMDkveXRzcC1qMDkuaHRtbNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
White House: India has ability to urge Putin to end war in Ukraine,2024-07-09 16:31:20.338491,news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL3doaXRlLWhvdXNlLWluZGlhLWhhcy1hYmlsaXR5LXVyZ2UtcHV0aW4tZW5kLXdhci11a3JhaW5lLTIwMjQtMDctMDkv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
‘Civil War’ Purchase And Rental Prices Drop On Digital Streaming,2024-07-09 16:31:20.338491,news.google.com/articles/CBMicmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdGltbGFtbWVycy8yMDI0LzA3LzA5L2NpdmlsLXdhci1wdXJjaGFzZS1hbmQtcmVudGFsLXByaWNlcy1kcm9wLW9uLWRpZ2l0YWwtc3RyZWFtaW5nL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
"'Civil War' review: Alex Garland's latest is more 'Men,' less 'Ex Machina'",2024-07-09 16:31:20.338491,news.google.com/articles/CBMiM2h0dHBzOi8vbWFzaGFibGUuY29tL2FydGljbGUvY2l2aWwtd2FyLW1vdmllLXJldmlld9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Putin hosts India’s prime minister in Russia to deepen ties, but war in Ukraine looms",2024-07-09 16:31:20.338491,news.google.com/articles/CBMidmh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvd29ybGQvcHV0aW4taG9zdHMtaW5kaWFzLXByaW1lLW1pbmlzdGVyLWluLXJ1c3NpYS10by1kZWVwZW4tdGllcy1idXQtd2FyLWluLXVrcmFpbmUtbG9vbXPSAXpodHRwczovL3d3dy5wYnMub3JnL25ld3Nob3VyL2FtcC93b3JsZC9wdXRpbi1ob3N0cy1pbmRpYXMtcHJpbWUtbWluaXN0ZXItaW4tcnVzc2lhLXRvLWRlZXBlbi10aWVzLWJ1dC13YXItaW4tdWtyYWluZS1sb29tcw?hl=en-CA&gl=CA&ceid=CA%3Aen
Israeli forces push deeper into Gaza City as Hamas warns that escalation threatens cease-fire talks,2024-07-09 16:31:20.338491,news.google.com/articles/CBMiaWh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2lzcmFlbC1wYWxlc3RpbmlhbnMtaGFtYXMtd2FyLW5ld3MtMDctMDgtMjAyNC05ZjRmMDMwYzljNzU4ZjFhYjljZTQ3NTA5NmIzNTM0ZNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
US needs smarter policies to avoid a China war,2024-07-09 16:31:20.343036,news.google.com/articles/CBMiTWh0dHBzOi8vYXNpYXRpbWVzLmNvbS8yMDI0LzA3L3VzLW5lZWRzLXNtYXJ0ZXItcG9saWNpZXMtdG8tYXZvaWQtYS1jaGluYS13YXIv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Total War: Pharaoh's enormous free Dynasties update gets a July release date and trailer,2024-07-09 16:31:20.344095,news.google.com/articles/CBMid2h0dHBzOi8vd3d3LnJvY2twYXBlcnNob3RndW4uY29tL3RvdGFsLXdhci1waGFyb2Focy1lbm9ybW91cy1mcmVlLWR5bmFzdGllcy11cGRhdGUtZ2V0cy1hLWp1bHktcmVsZWFzZS1kYXRlLWFuZC10cmFpbGVy0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
US accuses Iran of exploiting anti-war protests on university campuses,2024-07-09 16:31:20.344095,news.google.com/articles/CBMiKGh0dHBzOi8vd3d3LmlyYW5pbnRsLmNvbS9lbi8yMDI0MDcwOTk2OTbSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
House keys carry symbolic weight for Palestinians families repeatedly displaced by war,2024-07-09 16:31:20.344095,news.google.com/articles/CBMiWGh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2dhemEtZGlzcGxhY2VtZW50LWlzcmFlbC13YXItOTAwYzRiYWNmNzAwODAyNDllYThlNjJmODE4YzQxMGbSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
The Holocaust Survivor Who Put His Faith in War Crimes Law,2024-07-09 16:31:20.344095,news.google.com/articles/CBMiXWh0dHBzOi8vbmV3bGluZXNtYWcuY29tL3JlcG9ydGFnZS90aGUtaG9sb2NhdXN0LXN1cnZpdm9yLXdoby1wdXQtaGlzLWZhaXRoLWluLXdhci1jcmltZXMtbGF3L9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
War in Ukraine threatens its Olympic future — but a young amputee gymnast stays hopeful,2024-07-09 16:31:20.348651,news.google.com/articles/CBMigwFodHRwczovL3d3dy5ldXJvbmV3cy5jb20vbXktZXVyb3BlLzIwMjQvMDcvMDkvd2FyLWluLXVrcmFpbmUtdGhyZWF0ZW5zLWl0cy1vbHltcGljLWZ1dHVyZS1idXQtYS15b3VuZy1hbXB1dGVlLWd5bW5hc3Qtc3RheXMtaG9wZWZ1bNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Turkey’s Erdogan Cautions NATO Against Being Dragged Into War in Ukraine,2024-07-09 16:31:20.348651,news.google.com/articles/CBMie2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTA3LTA5L3R1cmtleS1zLWVyZG9nYW4tY2F1dGlvbnMtbmF0by1hZ2FpbnN0LWJlaW5nLWRyYWdnZWQtaW50by13YXItaW4tdWtyYWluZdIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Ukraine war latest: Rescue operations end at Kyiv children's hospital, at least 33 killed in capital overall",2024-07-09 16:31:20.348651,news.google.com/articles/CBMiMmh0dHBzOi8va3lpdmluZGVwZW5kZW50LmNvbS91a3JhaW5lLXdhci1sYXRlc3QtMTYv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Jersey War Tunnels marks fourth yearly awards win,2024-07-09 16:31:20.348651,news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hcnRpY2xlcy9jcmc3OGt5eDN5MG_SATJodHRwczovL3d3dy5iYmMuY29tL25ld3MvYXJ0aWNsZXMvY3JnNzhreXgzeTBvLmFtcA?hl=en-CA&gl=CA&ceid=CA%3Aen
UN rights chief calls for end to war on Ukraine following latest airstrikes,2024-07-09 16:31:20.353327,news.google.com/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvZW4vc3RvcnkvMjAyNC8wNy8xMTUxOTAx0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Sudan, Saudi Arabia discuss revival of peace talks to end civil war",2024-07-09 16:31:20.353327,news.google.com/articles/CBMibmh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDI0MDcwOS1zdWRhbi1zYXVkaS1hcmFiaWEtZGlzY3Vzcy1yZXZpdmFsLW9mLXBlYWNlLXRhbGtzLXRvLWVuZC1jaXZpbC13YXIv0gFyaHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjQwNzA5LXN1ZGFuLXNhdWRpLWFyYWJpYS1kaXNjdXNzLXJldml2YWwtb2YtcGVhY2UtdGFsa3MtdG8tZW5kLWNpdmlsLXdhci9hbXAv?hl=en-CA&gl=CA&ceid=CA%3Aen
We’re in a class war. Jane McAlevey actually acted like it.,2024-07-09 16:31:20.358450,news.google.com/articles/CBMiUGh0dHBzOi8vdGhlcmVhbG5ld3MuY29tL3dlcmUtaW4tYS1jbGFzcy13YXItamFuZS1tY2FsZXZleS1hY3R1YWxseS1hY3RlZC1saWtlLWl00gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Wounded Veterans, Wounded Economy: The Personnel Costs of Russia’s War",2024-07-09 16:31:20.359274,news.google.com/articles/CBMiZmh0dHBzOi8vd2Fyb250aGVyb2Nrcy5jb20vMjAyNC8wNy93b3VuZGVkLXZldGVyYW5zLXdvdW5kZWQtZWNvbm9teS10aGUtcGVyc29ubmVsLWNvc3RzLW9mLXJ1c3NpYXMtd2FyL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
The World War on Asylum,2024-07-09 16:31:20.359274,news.google.com/articles/CBMiOWh0dHBzOi8vdGhlaW50ZXJjZXB0LmNvbS8yMDI0LzA3LzA5L2FzeWx1bS1yaWdodHMtZ3JlZWNlL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Civilian casualties rise in Myanmar's civil war as resistance forces tighten noose around military,2024-07-09 16:31:20.359274,news.google.com/articles/CBMiUGh0dHBzOi8vY2EubmV3cy55YWhvby5jb20vY2l2aWxpYW4tY2FzdWFsdGllcy1yaXNlLW15YW5tYXJzLWNpdmlsLTA0MTYxMDY4MS5odG1s0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Gaza City ‘uninhabitable’ as UN experts blast Israeli ‘starvation campaign’,2024-07-09 16:31:20.359274,news.google.com/articles/CBMiiAFodHRwczovL3d3dy5hbGphemVlcmEuY29tL25ld3MvbGl2ZWJsb2cvMjAyNC83LzkvaXNyYWVscy13YXItb24tZ2F6YS1saXZlLXR3by1nYXphLWNpdHktaG9zcGl0YWxzLWNsb3NlLW9uLWlzcmFlbGktb3JkZXJzP3VwZGF0ZT0zMDM1NTQ00gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
'It's timeless': Historic Second World War plane stops in Winnipeg,2024-07-09 17:31:20.283404,news.google.com/articles/CBMiZWh0dHBzOi8vd2lubmlwZWcuY3R2bmV3cy5jYS9pdC1zLXRpbWVsZXNzLWhpc3RvcmljLXNlY29uZC13b3JsZC13YXItcGxhbmUtc3RvcHMtaW4td2lubmlwZWctMS42OTU3MzA00gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
"US defense secretary says war with China neither imminent nor unavoidable, stressing need for talks",2024-07-09 17:31:20.318319,news.google.com/articles/CBMiRmh0dHBzOi8vY2EubmV3cy55YWhvby5jb20vdXMtZGVmZW5zZS1zZWNyZXRhcnktc2F5cy13YXItMDM0MTQ0MzUwLmh0bWzSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
