title,compound,datetime
"Defeated by A.I., a Legend in the Board Game Go Warns: Get Ready for What’s Next",-0.25,2024-07-09 23:33:21.942904
Stock market today: Asian shares are mixed after Fed chair's comments give scant clues on rate cuts,0.0,2024-07-09 23:33:21.942904
NATO: Plug the US Indo-Pacific strategy’s Hawaii gap,0.0,2024-07-09 23:33:21.942904
"Crushing scam farms, Southeast Asia’s ‘criminal service providers’",-0.7351,2024-07-09 23:33:21.942904
Southeast Asia: Torture rooms and karaoke bars in gang-run ‘scam farms’,-0.5994,2024-07-09 23:33:21.942904
Galaxy AI Continues to Excite in Southeast Asia and Oceania,0.4767,2024-07-09 23:33:21.942904
Singapore's hell theme park depicts afterlife in Asian culture,-0.6808,2024-07-09 23:33:21.959624
China Vanke 'deeply apologizes' for $1bn loss,0.1263,2024-07-09 23:33:21.959624
Cosmic Education Group Expands to Southeast Asia with the Opening of the World's First Destination School,0.1027,2024-07-09 23:33:21.959624
"Barclays aims to triple staff across key Asia wealth markets, Bloomberg News reports",0.4939,2024-07-10 00:33:21.942904
"Pacific debanking crisis cause for US, Australia concern",-0.6249,2024-07-10 00:33:21.942904
"Closer Yen, Yuan Correlation Is Danger Sign for Asian Currencies",-0.5267,2024-07-10 00:33:21.942904
Samsung union calls for indefinite strike over pay,-0.2263,2024-07-10 00:33:21.942904
Australia's Guzman y Gomez plans big expansion after splashy IPO,0.0,2024-07-10 00:33:21.942904
Asian stocks mixed after Fed’s Powell leaves rate-cut questions hanging in air,0.0,2024-07-10 00:33:21.942904
Intrigue Shadows a Rugged Motor Race with Central Asian Roots,0.0,2024-07-10 00:33:21.958519
Speech by CS at Fire Asia 2024 (with photos/video),-0.34,2024-07-10 00:33:21.959624
Louis de Koker,0.0,2024-07-10 00:33:21.959624
"Singapore, Bangkok, lead Asia’s 50 Best Bars 2024 long list; 15 new entries",0.6369,2024-07-10 00:33:21.959624
Chinese community hit hardest amid Malaysia’s suicide surge,-0.6705,2024-07-10 00:33:21.959624
$100 billion potential: Flurry of FIDs for Asian offshore gas projects,0.0,2024-07-10 01:33:21.942904
A Closer Look at Batteries,0.0,2024-07-10 01:33:21.942904
Japan military hammered and war hasn’t even started,-0.5994,2024-07-10 01:33:21.942904
Costa launches New Japan and South East Asia cruises,0.0,2024-07-10 01:33:21.942904
Offshore gas boom in Southeast Asia: $100 billion forecast by 2028,0.0,2024-07-10 01:33:21.942904
UNODC Regional Representative for Central Asia completes her mission,0.0,2024-07-10 01:33:21.942904
Historic vodka to enter Asian markets: Heritage and authenticity key to long-term growth – Origen X,0.3818,2024-07-10 01:33:21.942904
"Japan, NATO to establish confidential info sharing line",0.4215,2024-07-10 01:33:21.942904
‘A matter of will’: why Philippines is declining US help in South China Sea row,0.4215,2024-07-10 01:33:21.959624
Ukraine’s Zelenskyy condemns Modi-Putin meeting,-0.5106,2024-07-10 01:33:21.959624
Iran set to enhance relations with China,0.0,2024-07-10 01:33:21.959624
Japan court approves gender change without confirmation surgery,0.4019,2024-07-10 02:33:21.942904
"DE-CIX, Taiwan’s Chief Telecom Use Microsoft Azure Peering for East Asia Interconnection",0.0,2024-07-10 02:33:21.942904
'Definitive guide’ to New Zealand business events launches,0.0,2024-07-10 02:33:21.959624
Freight traffic along 3 major corridors in Central Asia projected to grow to 1.7 million containers,0.0,2024-07-10 02:33:21.959624
"FDI Tumbled Across Asia In 2023, UN Reports",0.0,2024-07-22 16:33:29.885959
"Blinken, Austin to shore up US-Asia ties amid political uncertainty at home",-0.34,2024-07-22 16:33:29.885959
South Asian business owners speak out following extortion threats,-0.4215,2024-07-22 16:33:29.889362
The son of Asia’s richest man is set to marry in the year's most extravagant wedding,0.5267,2024-07-22 16:33:29.890488
World shares steady as Biden exits White House race,0.296,2024-07-22 16:33:29.891495
Asia’s AI-chip trade growth continues to boom,0.3818,2024-07-22 16:33:29.892502
"Thailand and Hong Kong, China win promotion from Asia/Oceania II",0.5859,2024-07-22 16:33:29.896558
Trump risk will drive Asia’s battery makers,-0.2732,2024-07-22 16:33:29.897507
Hong Kong to launch Asia's first inverse bitcoin ETF,0.0,2024-07-22 16:33:29.897507
SE Asia a haven or hazard amid global turmoil?,-0.3612,2024-07-22 16:33:29.899141
Profile Products hires sales and business development manager for Europe and Asia,0.0,2024-07-22 16:33:29.901022
CSOP to Launch Asia’s First Inverse Bitcoin ETF in Hong Kong,0.0,2024-07-22 16:33:29.902022
"Ministerial session prior to the 25th International AIDS Conference – Keeping the promise to end AIDS, the epidemics of viral hepatitis, sexually transmitted infections and tuberculosis in Eastern Europe and central Asia",0.3182,2024-07-22 16:33:29.902022
"Harris’ Challenge: The Bloomberg Close, Asia Edition",0.0772,2024-07-22 16:33:29.904095
China’s Third Plenum all about muddling through,0.0,2024-07-22 16:33:29.904095
U.S. Image Deteriorates in Parts of Asia,0.0,2024-07-22 16:33:29.905144
South Korea’s healthcare system gets a checkup,0.0,2024-07-22 16:33:29.905144
Thales eSIM Seminar: Driving Innovation and Collaboration in the Asian Market,0.3818,2024-07-22 16:33:29.906151
Blinken Headed To Asia This Week To Reaffirm US Leadership: Official,0.0,2024-07-22 16:33:29.910887
Kentucky Gov. Andy Beshear taking Asia trip amid turmoil over Biden's candidacy,-0.3612,2024-07-22 16:33:29.912018
"Guangdong Evergreen, Shandong Ocean exploring aquaculture expansion in Southeast Asia",0.0,2024-07-22 16:33:29.913013
Why India and Vietnam are unwilling to cut Putin loose,-0.5267,2024-07-22 16:33:29.914007
US' Blinken to head to Asia to show ‘America is all in on the Indo-Pacific’,0.0,2024-07-22 16:33:29.914007
"Heading to Asia, Blinken aims to shore up Indo-Pacific ties and stress US commitment to the region",-0.0516,2024-07-22 16:33:29.915004
Why To Lam's pragmatic authoritarianism will be good for Vietnam,0.4404,2024-07-22 16:33:29.915004
G7 Countries Ready to Invest $200 Billion in Central Asian Infrastructure,0.3612,2024-07-22 16:33:29.915004
"Chinese steel keeps flooding global market, pushing down prices",0.0,2024-07-22 16:33:29.916038
What the data says about immigrants in the U.S.,0.0,2024-07-22 16:33:29.917009
China cuts key rate amid worst deflation since ’99,-0.743,2024-07-22 16:33:29.918907
Asia's First Inverse Bitcoin ETF to Launch Tomorrow in Hong Kong,0.0,2024-07-22 16:33:29.918907
InfoComm Asia celebrates record attendance at 2024 event,0.5719,2024-07-22 16:33:29.920358
"UNESCO Regional Office for East Asia (UNESCO Beijing) Q2 Newsletter, 2024",0.0,2024-07-22 16:33:29.921430
UNAIDS Blames Punitive Laws and Stigma for HIV Surge in Eastern Europe and Central Asia,-0.7184,2024-07-22 16:33:29.922315
CENTRAL ASIA The 200th anniversary of the poet Ajiniyaz in Uzbekistan,0.0,2024-07-22 16:33:29.922315
Why pandemic strengths for Asia’s offices are no longer sustainable,0.128,2024-07-22 16:33:29.923420
"Asian Tax Transparency Crucial To Fight Money Laundering, Crypto Fraud",-0.7506,2024-07-22 16:33:29.924439
US secretaries of state and defense head to Asia,0.128,2024-07-22 16:33:29.925314
Top US envoy expects to meet Chinese counterpart during tour of Asian allies,0.2023,2024-07-22 16:33:29.927312
Morning Bid: Stocks rebound with Biden out and election plays scrambled,0.25,2024-07-22 17:33:29.894502
ILC Asia Regional Conference meets in South Korea,0.0,2024-07-22 17:33:29.905144
"Asia Pacific Online Adult Entertainment Market Size and Share to Surpass USD 55.8 Billion by 2031 Exhibiting a 7.1% CAGR, Analysis by Transparency Market Research",0.6124,2024-07-22 17:33:29.912018
No cheers for Kishida at home this time either,0.2263,2024-07-22 17:33:29.926313
"Rebound: The Bloomberg Open, Asia Edition",0.0,2024-07-22 18:33:29.896558
Asia Morning Bites,0.0,2024-07-22 19:33:29.886977
Why cash alone won’t solve Japan’s baby deficit,-0.4404,2024-07-22 19:33:29.887964
China's CSI 300 leads declines in Asia amid mixed trading in the region; India markets fall after budget,0.0,2024-07-22 19:33:29.887964
Five Things You Need to Know to Start Your Day: Asia,0.0,2024-07-22 19:33:29.891495
MICHELIN Guide Hotels in Asia That Offer Cultural Immersions,0.0,2024-07-22 19:33:29.907264
"Northeast Asia, with its nuclear dreams and arms race, is a powder keg",0.4019,2024-07-22 20:33:29.890488
Antony Blinken to make clear U.S. priority on Asia intact in upcoming trip,0.5267,2024-07-22 20:33:29.900024
RSA Announces Strategic Investment with Launch of Southeast Asia Region Cloud Tenant,0.0,2024-07-22 20:33:29.912018
Un-confusing probiotics: Life-Space highlights crucial role of healthcare provider education – Growth Asia Summit 2024,0.3818,2024-07-22 21:33:29.899141
How NATO-South Korea Defense Cooperation Could Shape the Future of East Asia,0.128,2024-07-22 21:33:29.910887
Milliman study: Increase in Embedded Value and Value of New Business across most Asian markets in 2023,0.7269,2024-07-22 21:33:29.914007
Asia snaps losing streak as chip stocks bounce,-0.3818,2024-07-22 21:33:29.917009
Marcos Jr sets tone for epic clash with the Dutertes,0.0,2024-07-22 22:33:29.887964
"Malaysia and Singapore tighten oversight of Facebook, others",0.0,2024-07-22 22:33:29.896558
"Bulgaria failing to tackle medicine smuggling from Asia, putting patients at risk",-0.8176,2024-07-22 22:33:29.897507
Asia Album: People mark holy month of Shrawan in Nepal,0.0,2024-07-22 22:33:29.901022
ForexLive Asia-Pacific FX news wrap: USD/JPY lower,-0.296,2024-07-22 22:33:29.903087
"Data center firm Equinix enters the Philippines, eyes on Southeast Asia By Reuters",0.0,2024-07-22 22:33:29.903087
"Asia-Pacific Power List 2024: Grace Zhu, Mondelez",0.4215,2024-07-22 22:33:29.905144
Applebox Asia welcomes Paris-based director and photographer Chris Roman to the roster,0.4019,2024-07-22 22:33:29.906151
GOP attacks on Harris to go from bad to worse,-0.8591,2024-07-22 22:33:29.915004
SeaDream taps Jarrod Zurvas as Asia-Pacific sales director,0.0,2024-07-22 22:33:29.918006
Asia Album: Typhoon Gaemi brings heavy rain to Philippines,0.0,2024-07-22 22:33:29.925314
Allocations to fixed income soar in Asia – Calastone,0.0,2024-07-22 22:33:29.927312
South Asian community in DFW cheers potential Kamala Harris nomination for representation win,0.7845,2024-07-22 22:33:29.927312
Towards Nyeleni 2025: Declaration from Asia Pacific,0.0,2024-07-22 23:33:29.884971
An Asian city is named the safest destination in the world for travelers,0.4019,2024-07-22 23:33:29.897507
US says it wants a Palestinian state – its actions say otherwise,0.0,2024-07-22 23:33:29.897507
Hong Kong to Introduce Asia’s First Bitcoin Futures Inverse Product,0.0,2024-07-22 23:33:29.900024
Director Arundati Thandur joins the FINCH roster,0.0,2024-07-22 23:33:29.907264
Dennis Jett,0.0,2024-07-22 23:33:29.907264
Why Asia dodged the worst of the CrowdStrike meltdown,-0.6249,2024-07-22 23:33:29.908932
Asia Pacific,0.0,2024-07-22 23:33:29.910887
"Asia FX firms as dollar stalls amid rate cut bets, political uncertainty",-0.5423,2024-07-22 23:33:29.922315
Vietnam arrests ex-deputy minister over rare-earth mining violations,-0.743,2024-07-22 23:33:29.926313
The son of Asia's richest man gets married in the year's most extravagant wedding,0.5267,2024-07-23 00:33:29.885959
Watch Bloomberg Markets: Asia 07/23/2024,0.0,2024-07-23 00:33:29.885959
Vanguard opens its first office in Asia,0.0,2024-07-23 00:33:29.889362
"Citi appoints new head of financing, markets in Asia",0.0,2024-07-23 00:33:29.902022
75 years of NATO,0.0,2024-07-23 00:33:29.909887
Urgent need for safe drinking water in Central Asia,0.5719,2024-07-23 00:33:29.913013
Stock market today: Asian shares are mixed after Wall Street breaks losing streak,-0.1027,2024-07-23 00:33:29.918907
Role of think tanks in powering policy,0.0,2024-07-23 00:33:29.921430
A neoclassical solution for China,0.3182,2024-07-23 01:33:29.893503
Taylor’s maintains reign as Southeast Asia’s top private university,0.2023,2024-07-23 01:33:29.899141
Kobayashi: Bosses quit as Japan drugmaker probes deaths,0.0,2024-07-23 01:33:29.901022
Hong Kong Lists Asia’s First Inverse Bitcoin ETF,0.0,2024-07-23 01:33:29.906151
Broken ladder for women in politics,-0.4767,2024-07-23 01:33:29.916038
"China-South Asia Expo opens, boosting regional cooperation",0.34,2024-07-23 01:33:29.917009
Adaptability Lessons: Why Southeast Asia's Heat Can't Beat Mars Wrigley,0.0,2024-07-23 01:33:29.920358
Global X Southeast Asia ETF (NYSEARCA:ASEA) Shares Up 0.2%,0.296,2024-07-23 01:33:29.922315
Pakistan face UAE in Women’s T20 Asia Cup cricket clash today,0.0,2024-07-23 01:33:29.923420
"Alibaba's Taobao takes on Temu, Shein with free overseas shipping",0.5106,2024-07-23 02:33:29.904095
"Asia spot prices supported by Freeport LNG outage, summer demand",0.2023,2024-07-23 02:33:29.909887
"India vs Nepal, Women's Asia Cup 2024 Live Streaming, Start Time and Prediction",0.0,2024-07-23 02:33:29.918907
"After dozens of deaths, bosses of Japan cholesterol pill company resign",-0.34,2024-07-23 02:33:29.924439
