title                                                                                                              datetime                     link                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Ozempic, Wegovy linked to rare condition that can cause blindness, study says                                      2024-07-03 15:32:35.063146   news.google.com/articles/CBMibmh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9uZXdzL2hlYWx0aC8yMDI0LzA3LzAzL296ZW1waWMtd2Vnb3Z5LW9wdGljLW5lcnZlLXN0cm9rZS1ibGluZG5lc3MvNzQyNzgyNDEwMDcv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                           
Impacts may be 'catastrophic' as Hurricane Beryl pounds Jamaica: Live updates                                      2024-07-03 15:32:35.079522   news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9uZXdzL25hdGlvbi8yMDI0LzA3LzAzL2h1cnJpY2FuZS1iZXJ5bC1saXZlLXVwZGF0ZXMvNzQyODcxNTEwMDcv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                               
USA: Alabama’s third execution of 2024 imminent                                                                    2024-07-04 15:32:35.031343   news.google.com/articles/CBMiUGh0dHBzOi8vYW1uZXN0eS5jYS91cmdlbnQtYWN0aW9ucy91c2EtYWxhYmFtYXMtdGhpcmQtZXhlY3V0aW9uLW9mLTIwMjQtaW1taW5lbnQv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                   
Noah Lyles, Sha'Carri Richardson bring the drama at U.S.A. Olympic trials | Athletics North                        2024-07-04 15:32:35.031343   news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LmNiYy5jYS9wbGF5ZXIvcGxheS92aWRlby85LjY0Mzk5MjHSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                
USA recurve men’s team disqualified from Antalya results                                                           2024-07-04 15:32:35.048138   news.google.com/articles/CBMiXWh0dHBzOi8vd3d3LndvcmxkYXJjaGVyeS5zcG9ydC9uZXdzLzIwMTY5Mi91c2EtcmVjdXJ2ZS1tZW5zLXRlYW0tZGlzcXVhbGlmaWVkLWFudGFseWEtcmVzdWx0c9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                 
These people still believe in democracy (little d) and are working to keep it.                                     2024-07-04 15:32:35.048138   news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9uZXdzL3BvbGl0aWNzLzIwMjQvMDcvMDMvcGVvcGxlLXdvcmtpbmctcHJlc2VydmluZy1kZW1vY3JhY3kvNzQxMzgyMzUwMDcv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                   
Hurricane Beryl churning toward Mexico with strong winds, heavy rain                                               2024-07-04 15:32:35.063146   news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9uZXdzL25hdGlvbi8yMDI0LzA3LzA0L2h1cnJpY2FuZS1iZXJ5bC1saXZlLXVwZGF0ZXMtdHJhY2tlci83NDI5ODAzOTAwNy_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                    
Marsch: 'Lack of discipline' led to U.S. Copa exit                                                                 2024-07-04 15:32:35.063146   news.google.com/articles/CBMiU2h0dHBzOi8vd3d3LmVzcG4uY29tL3NvY2Nlci9zdG9yeS9fL2lkLzQwNDk2NzM1L2NhbmFkYS1tYXJzY2gtdXNhLWNvcGEtYW1lcmljYS1leGl00gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                               
United States - Share of global gross domestic product (GDP) 2029                                                  2024-07-04 15:32:35.063146   news.google.com/articles/CBMiZGh0dHBzOi8vd3d3LnN0YXRpc3RhLmNvbS9zdGF0aXN0aWNzLzI3MDI2Ny91bml0ZWQtc3RhdGVzLXNoYXJlLW9mLWdsb2JhbC1ncm9zcy1kb21lc3RpYy1wcm9kdWN0LWdkcC_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                        
Team USA Throws Combined No-Hitter in Win Over Chinese Taipei                                                      2024-07-04 15:32:35.063146   news.google.com/articles/CBMiQ2h0dHBzOi8vd3d3LnVzYWJhc2ViYWxsLmNvbS9uZXdzL3RlYW0tdXNhLXRocm93cy1jb21iaW5lZC1uby1oaXR0ZXLSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                    
Premier League teams touring USA for summer 2024 preseason                                                         2024-07-04 15:32:35.079522   news.google.com/articles/CBMiYGh0dHBzOi8vd3d3Lm5iY3Nwb3J0cy5jb20vc29jY2VyL25ld3MvcHJlbWllci1sZWFndWUtdGVhbXMtdG91cmluZy11c2EtZm9yLXN1bW1lci0yMDI0LXByZXNlYXNvbtIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                             
Canadian Men's Basketball: Canada @ USA                                                                            2024-07-04 15:32:35.079522   news.google.com/articles/CBMiS2h0dHBzOi8vd2F0Y2guc3BvcnRzbmV0LmNhL2V2ZW50L0NhbmFkaWFuX01lbnNfQmFza2V0YmFsbF9DYW5hZGFfVVNBXzE2MDQ0MtIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                         
Reported violent crime rate in the U.S. 1990-2022                                                                  2024-07-05 15:32:35.031343   news.google.com/articles/CBMiXWh0dHBzOi8vd3d3LnN0YXRpc3RhLmNvbS9zdGF0aXN0aWNzLzE5MTIxOS9yZXBvcnRlZC12aW9sZW50LWNyaW1lLXJhdGUtaW4tdGhlLXVzYS1zaW5jZS0xOTkwL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                 
2024 USA 3x3 Nations League Teams Announced                                                                        2024-07-05 15:32:35.047631   news.google.com/articles/CBMiTWh0dHBzOi8vd3d3LnVzYWIuY29tL25ld3MvMjAyNC8wNy8yMDI0LXVzYS0zeDMtbmF0aW9ucy1sZWFndWUtdGVhbXMtYW5ub3VuY2Vk0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                       
Wallpaper* USA 400: meet the people shaping Creative America in 2024                                               2024-07-05 15:32:35.048138   news.google.com/articles/CBMiW2h0dHBzOi8vd3d3LndhbGxwYXBlci5jb20vZGVzaWduLWludGVyaW9ycy93YWxscGFwZXItdXNhLTQwMC1ndWlkZS10by1jcmVhdGl2ZS1hbWVyaWNhLTIwMjTSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                    
U.S. Relations With Venezuela                                                                                      2024-07-05 15:32:35.048138   news.google.com/articles/CBMiM2h0dHBzOi8vd3d3LnN0YXRlLmdvdi91LXMtcmVsYXRpb25zLXdpdGgtdmVuZXp1ZWxhL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                         
USA: And so it begins...                                                                                           2024-07-05 15:32:35.048138   news.google.com/articles/CBMibWh0dHBzOi8vd3d3LmZpYmEuYmFza2V0YmFsbC9lbi9ldmVudHMvbWVucy1vbHltcGljLWJhc2tldGJhbGwtdG91cm5hbWVudC1wYXJpcy0yMDI0L25ld3MvdXNhLWFuZC1zby1pdC1iZWdpbnPSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                            
U.S. full-time employees 1990-2023                                                                                 2024-07-05 15:32:35.063146   news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LnN0YXRpc3RhLmNvbS9zdGF0aXN0aWNzLzE5MjM1Ni9udW1iZXItb2YtZnVsbC10aW1lLWVtcGxveWVlcy1pbi10aGUtdXNhLXNpbmNlLTE5OTAv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                               
40 Team USA athletes to watch in the 2024 Paris Olympics                                                           2024-07-05 15:32:35.063146   news.google.com/articles/CBMiVGh0dHBzOi8vd3d3Lndlc2guY29tL2FydGljbGUvdGVhbS11c2EtYXRobGV0ZXMtdG8td2F0Y2gtMjAyNC1wYXJpcy1vbHltcGljcy82MTQ3Njc1N9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                             
USA Defeats Canada to Advance to Semifinals at the 2024 FIBA U17 Men’s World Cup                                   2024-07-05 15:32:35.063146   news.google.com/articles/CBMicWh0dHBzOi8vd3d3LnVzYWIuY29tL25ld3MvMjAyNC8wNy91c2EtZGVmZWF0cy1jYW5hZGEtdG8tYWR2YW5jZS10by1zZW1pZmluYWxzLWF0LXRoZS0yMDI0LWZpYmEtdTE3LW1lbnMtd29ybGQtY3Vw0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                       
USA Basketball men’s Olympic team arrives for camp in Las Vegas                                                    2024-07-05 15:32:35.063146   news.google.com/articles/CBMiXmh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL3VzYS1iYXNrZXRiYWxsLXBhcmlzLW9seW1waWNzLTIwMjQtZjMxM2U4YTE0Nzg3NzQ0YzU2NWM2NTE2YWIyYTc3ODDSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                
National Fried Chicken Day is Saturday: Here's where to find food deals and discounts                              2024-07-05 15:32:35.063146   news.google.com/articles/CBMiXmh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9tb25leS9mb29kLzIwMjQvMDcvMDUvZnJpZWQtY2hpY2tlbi1kYXktMjAyNC1kZWFscy83NDEzNzk1NzAwNy_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                
Average size of households in the U.S. 1960-2023                                                                   2024-07-05 15:32:35.063146   news.google.com/articles/CBMiUGh0dHBzOi8vd3d3LnN0YXRpc3RhLmNvbS9zdGF0aXN0aWNzLzE4MzY0OC9hdmVyYWdlLXNpemUtb2YtaG91c2Vob2xkcy1pbi10aGUtdXMv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                   
LeBron James off Team USA’s bench? Unlikely, but welcome to life on the modern Dream Team - The Athletic           2024-07-05 15:32:35.079522   news.google.com/articles/CBMiY2h0dHBzOi8vd3d3Lm55dGltZXMuY29tL2F0aGxldGljLzU2MTIwNDQvMjAyNC8wNy8wNS9sZWJyb24tamFtZXMtdGVhbS11c2Etcm9zdGVyLXN0YXJ0ZXJzLW9seW1waWNzL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                         
USA - number of arrests for all offenses 1990-2022                                                                 2024-07-05 15:32:35.079522   news.google.com/articles/CBMiY2h0dHBzOi8vd3d3LnN0YXRpc3RhLmNvbS9zdGF0aXN0aWNzLzE5MTI2MS9udW1iZXItb2YtYXJyZXN0cy1mb3ItYWxsLW9mZmVuc2VzLWluLXRoZS11cy1zaW5jZS0xOTkwL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                         
TotalEnergies in the United States                                                                                 2024-07-05 15:32:35.079522   news.google.com/articles/CBMiJ2h0dHBzOi8vdG90YWxlbmVyZ2llcy5jb20vdW5pdGVkLXN0YXRlc9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                                         
Texas under hurricane watch after Beryl makes landfall on Yucatan                                                  2024-07-05 15:32:35.079522   news.google.com/articles/CBMib2h0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9uZXdzL25hdGlvbi8yMDI0LzA3LzA1L2h1cnJpY2FuZS1iZXJ5bC1saXZlLXVwZGF0ZXMtbGFuZGZhbGwtbWV4aWNvLzc0MzA2NjQ3MDA3L9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                         
Large fight breaks out on Carnival cruise ship, video footage shows                                                2024-07-05 15:32:35.079522   news.google.com/articles/CBMibGh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS90cmF2ZWwvY3J1aXNlcy8yMDI0LzA3LzA1L2Nhcm5pdmFsLWNydWlzZS1wYXNzZW5nZXJzLWZpZ2h0LXZpZGVvLzc0MzA5MzYzMDA3L9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                             
Report: Lakers' LeBron James Unlikely to Come Off Bench for Team USA at 2024 Olympics                              2024-07-05 15:32:35.079522   news.google.com/articles/CBMigAFodHRwczovL2JsZWFjaGVycmVwb3J0LmNvbS9hcnRpY2xlcy8xMDEyNzIyNy1yZXBvcnQtbGFrZXJzLWxlYnJvbi1qYW1lcy11bmxpa2VseS10by1jb21lLW9mZi1iZW5jaC1mb3ItdGVhbS11c2EtYXQtMjAyNC1vbHltcGljc9IBkAFodHRwczovL3N5bmRpY2F0aW9uLmJsZWFjaGVycmVwb3J0LmNvbS9hbXAvMTAxMjcyMjctcmVwb3J0LWxha2Vycy1sZWJyb24tamFtZXMtdW5saWtlbHktdG8tY29tZS1vZmYtYmVuY2gtZm9yLXRlYW0tdXNhLWF0LTIwMjQtb2x5bXBpY3MuYW1wLmh0bWw?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                
Team USA dominates Sunday Singles to retain Arnold Palmer Cup in Ireland                                           2024-07-06 15:32:35.063146   news.google.com/articles/CBMiUWh0dHBzOi8vY2Euc3BvcnRzLnlhaG9vLmNvbS9uZXdzL3RlYW0tdXNhLWRvbWluYXRlcy1zdW5kYXktc2luZ2xlcy0xMzQxMzg2NDcuaHRtbNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                 
Jessica Springsteen doesn't qualify for US equestrian team at Paris Olympics                                       2024-07-06 15:32:35.063146   news.google.com/articles/CBMifGh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9zcG9ydHMvb2x5bXBpY3MvMjAyNC8wNy8wNi9qZXNzaWNhLXNwcmluZ3N0ZWVuLWVxdWVzdHJpYW4tcGFyaXMtb2x5bXBpY3MtcXVhbGlmeS83NDMxODYyODAwNy_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                        
The Most Dramatic Casa Amor Moments From ‘Love Island UK’ and ‘Love Island USA’ Through the Years                  2024-07-06 15:32:35.079522   news.google.com/articles/CBMibWh0dHBzOi8vd3d3LnVzbWFnYXppbmUuY29tL2VudGVydGFpbm1lbnQvbmV3cy9sb3ZlLWlzbGFuZC11ay1hbmQtbG92ZS1pc2xhbmQtdXNhcy1kcmFtYXRpYy1jYXNhLWFtb3ItbW9tZW50cy_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                            
Jayson Tatum misses start of USA Basketball camp in Las Vegas due to personal reasons                              2024-07-06 15:32:35.079522   news.google.com/articles/CBMicmh0dHBzOi8vd3d3LmZveHNwb3J0cy5jb20vc3Rvcmllcy9uYmEvamF5c29uLXRhdHVtLW1pc3Nlcy1zdGFydC11c2EtYmFza2V0YmFsbC1jYW1wLWxhcy12ZWdhcy1kdWUtcGVyc29uYWwtcmVhc29uc9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                     
USA train keeps rolling, blows out New Zealand with more records                                                   2024-07-06 15:33:26.111995   news.google.com/articles/CBMijQFodHRwczovL3d3dy5maWJhLmJhc2tldGJhbGwvZW4vZXZlbnRzL2ZpYmEtdTE3LWJhc2tldGJhbGwtd29ybGQtY3VwLTIwMjQvbmV3cy91c2EtdHJhaW4ta2VlcHMtcm9sbGluZy1ibG93cy1vdXQtbmV3LXplYWxhbmQtd2l0aC1tb3JlLXJlY29yZHPSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                
Five Real Madrid stars set to miss the USA pre-season tour                                                         2024-07-06 15:33:26.143949   news.google.com/articles/CBMiSmh0dHBzOi8vY2Euc3BvcnRzLnlhaG9vLmNvbS9uZXdzL2ZpdmUtcmVhbC1tYWRyaWQtc3RhcnMtc2V0LTA4NDEwMDcxNS5odG1s0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                           
10-year veteran Kevin Pillar says he's likely to retire after 2024 MLB season                                      2024-07-07 15:32:35.079522   news.google.com/articles/CBMia2h0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9zcG9ydHMvbWxiLzIwMjQvMDcvMDcva2V2aW4tcGlsbGFyLWFuZ2Vscy0xMC15ZWFycy1zZXJ2aWNlLXRpbWUvNzQzMTkyOTUwMDcv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                               
Who is Emma Navarro? Meet the American who advanced to the Wimbledon quarterfinals                                 2024-07-07 15:32:35.079522   news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9zcG9ydHMvdGVubmlzLzIwMjQvMDcvMDcvd2hvLWlzLWVtbWEtbmF2YXJyby13aW1ibGVkb24vNzQzMjE4OTIwMDcv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                           
USA Men Basketball's Group Stage Opponents, Schedule for 2024 Paris Olympics Set                                   2024-07-07 15:32:35.079522   news.google.com/articles/CBMie2h0dHBzOi8vYmxlYWNoZXJyZXBvcnQuY29tL2FydGljbGVzLzEwMTI3NTE1LXVzYS1tZW4tYmFza2V0YmFsbHMtZ3JvdXAtc3RhZ2Utb3Bwb25lbnRzLXNjaGVkdWxlLWZvci0yMDI0LXBhcmlzLW9seW1waWNzLXNldNIBiwFodHRwczovL3N5bmRpY2F0aW9uLmJsZWFjaGVycmVwb3J0LmNvbS9hbXAvMTAxMjc1MTUtdXNhLW1lbi1iYXNrZXRiYWxscy1ncm91cC1zdGFnZS1vcHBvbmVudHMtc2NoZWR1bGUtZm9yLTIwMjQtcGFyaXMtb2x5bXBpY3Mtc2V0LmFtcC5odG1s?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                               
Beryl strengthens to Cat 1 hurricane as Texas coast residents brace for impact: Updates                            2024-07-07 15:32:35.079522   news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9uZXdzL3dlYXRoZXIvMjAyNC8wNy8wNy9iZXJ5bC1odXJyaWNhbmUtdGV4YXMtbGl2ZS11cGRhdGVzLzc0MzIwMzQwMDA3L9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                     
Kevin Durant day-to-day with calf strain as USA Basketball preps for 2024 Paris Olympics                           2024-07-07 15:33:26.096237   news.google.com/articles/CBMiVGh0dHBzOi8vd3d3Lm5iYS5jb20vbmV3cy9rZXZpbi1kdXJhbnQtY2FsZi1pbmp1cnktdXNhLWJhc2tldGJhbGwtMjAyNC1wYXJpcy1vbHltcGljc9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                             
Healthy Kawhi 'having a good time' with Team USA                                                                   2024-07-07 15:33:26.096237   news.google.com/articles/CBMiZGh0dHBzOi8vd3d3LmVzcG4uY29tL25iYS9zdG9yeS9fL2lkLzQwNTE2NDY2L29wdGltaXN0aWMta2F3aGktbGVvbmFyZC1rbm93cy1pbmp1cmllcy1wYXJ0LW15LWpvdXJuZXnSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                        
Mission accomplished: USA defeat Italy for 7th undefeated title                                                    2024-07-07 15:33:26.143949   news.google.com/articles/CBMijAFodHRwczovL3d3dy5maWJhLmJhc2tldGJhbGwvZW4vZXZlbnRzL2ZpYmEtdTE3LWJhc2tldGJhbGwtd29ybGQtY3VwLTIwMjQvbmV3cy9taXNzaW9uLWFjY29tcGxpc2hlZC11c2EtZGVmZWF0LWl0YWx5LWZvci03dGgtdW5kZWZlYXRlZC10aXRsZdIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                 
FORMULA 1 QATAR AIRWAYS BRITISH GRAND PRIX 2024 - RACE RESULT                                                      2024-07-07 15:33:26.143949   news.google.com/articles/CBMiL2h0dHBzOi8vd3d3LmZvcm11bGExLmNvbS9lbi9yZXN1bHRzL2xhdGVzdC5odG1s0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                                                               
USA roster: 10 MLS players called for 2024 Paris Olympics                                                          2024-07-08 15:32:35.079522   news.google.com/articles/CBMiV2h0dHBzOi8vd3d3Lm1sc3NvY2Nlci5jb20vbmV3cy91c2Etcm9zdGVyLTEwLW1scy1wbGF5ZXJzLWNhbGxlZC1mb3ItMjAyNC1wYXJpcy1vbHltcGljc9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                         
Flagg's 'no fear' approach draws Team USA raves                                                                    2024-07-08 15:33:26.096237   news.google.com/articles/CBMibmh0dHBzOi8vd3d3LmVzcG4uY29tL29seW1waWNzL3N0b3J5L18vaWQvNDA1MjI1MDUvZmxhZ2ctbm8tZmVhci1hcHByb2FjaC10ZWFtLXVzYS1zY3JpbW1hZ2UtZHJhd3MtcmF2ZS1yZXZpZXdz0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                           
Biden? Harris? I don't care. Stopping Trump and Project 2025 is all that matters.                                  2024-07-08 15:33:26.096237   news.google.com/articles/CBMib2h0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9vcGluaW9uL2NvbHVtbmlzdC8yMDI0LzA3LzA4L2JpZGVuLXN0b3AtdHJ1bXAtcHJvamVjdC0yMDI1LWVsZWN0aW9uLzc0MzExMTUzMDA3L9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                         
Trending Topics: Who should start for Team USA at Paris Olympics?                                                  2024-07-08 15:33:26.096237   news.google.com/articles/CBMiSWh0dHBzOi8vd3d3Lm5iYS5jb20vbmV3cy90cmVuZGluZy10b3BpY3MtdGVhbS11c2Etc3RhcnRlcnMtcGFyaXMtb2x5bXBpY3PSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                                                                            
Gen Z is experiencing 'tattoo regret.' Social media may be to blame.                                               2024-07-08 15:33:26.096237   news.google.com/articles/CBMibGh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9saWZlL2hlYWx0aC13ZWxsbmVzcy8yMDI0LzA3LzA4L3RhdHRvby1yZWdyZXQtZ2VuLXotdGlrdG9rLXRyZW5kLzc0MzA5Nzk2MDA3L9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen                                                                                                                                                                                                                                                                                             
